POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,DATA_ATUALIZACAO,EOL_VERSAO_ID,NOME_EOL,DEN_AEG,X,Y,VERSAO,DATUM_EMP,OPERACAO,FUSO_AG,PROPRIETARIO,ORIGEM,OBJECTID,UF,CEG,latitude,longitude
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30830,Porto Salgado,B-10,195085.0,9686021.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto Salgado Energia S.A.,,353,PI,EOLCVPI030830-7-01,-2.837517815999945,-41.74244973899994
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,33643,São Bento do Norte III,SBN III 10,163798.9,9435097.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Geradora Eólica São Bento do Norte III S.A.,,354,RN,EOLCVRN033643-2-01,-5.105176607999965,-36.02906906399994
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30565,União dos Ventos 4,UV4-03,189574.84,9437538.29,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Torres de São Miguel Geradora Eólica S.A.,,355,RN,EOLCVRN030565-0-01,-5.082551634999959,-35.79954665899993
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30519,Calango 2,CAL2-15,780513.0,9334323.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Calango 2 Energia Renovável S.A.,,356,RN,EOLCVRN030519-7-01,-6.016481948999967,-36.466044857999975
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30328,Guanambi,GUA_4,757401.0,8428328.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Guanambi Ltda.,,357,BA,EOLCVBA030328-3-01,-14.205022393999968,-42.615343164999956
2.0,175.0,120.0,110.0,2022-10-24 15:37:27,30536,Dreen São Bento do Norte,5,168543.0,9440334.9999,Versão Válida,SIRGAS2000,,UTM 25 S (MER -33),GE São Bento do Norte S.A,,358,RN,EOLCVRN030536-7-01,-5.0564345029999345,-35.98893549299993
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30519,Calango 2,CAL2-13,780006.0,9333770.999,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Calango 2 Energia Renovável S.A.,,359,RN,EOLCVRN030519-7-01,-6.021491860999959,-36.470598622999944
2.35,130.0,80.0,100.0,2022-10-24 15:37:27,30806,Pedra do Gerônimo,AEG12,593459.0,8996273.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Pedra do Gerônimo Eólica S.A.,,360,PE,EOLCVPE030806-4-01,-9.07928334099995,-38.14955174199997
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30615,Serra de Santana III,5,775029.0,9332447.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eólica Seridó S.A.,,361,RN,EOLCVRN030615-0-01,-6.033664427999952,-36.51547437299996
1.5,123.5,85.0,77.0,2022-10-24 15:37:27,30282,Coqueiros,12,391407.0,9679714.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Nova Eólica Coqueiro S.A.,,362,CE,EOLCVCE030282-1-01,-2.8972796629999493,-39.977091110999936
3.0,162.5,100.0,125.0,2022-10-24 15:37:27,31817,Itarema VIII,ITA-VIII-07,400383.0,9668736.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Itarema VIII S.A.,,363,CE,EOLCVCE031817-5-01,-2.996653303999949,-39.896413837999944
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30318,Nossa Senhora da Conceição,NSC_11,751244.0,8462347.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Nossa Senhora Conceição S.A.,,364,BA,EOLCVBA030318-6-01,-13.898239795999928,-42.675464905999945
2.0,139.0,98.0,82.0,2022-10-24 15:37:27,30308,Santa Clara II,SC-II-08,177866.21,9418353.16,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Santa Clara II Energias Renováveis Ltda.,,365,RN,EOLCVRN030308-9-01,-5.255419836999977,-35.90584048499994
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30477,REB Cassino II,9,384788.0,6434037.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Wind Energias Renováveis S.A,,366,RS,EOLCVRS030477-8-01,-32.224384129999976,-52.222697797999956
2.42,130.0,80.0,100.0,2022-10-24 15:37:27,30456,São Pedro do Lago,SPL-06,269948.0,8907846.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),São Pedro do Lago S.A.,,367,BA,EOLCVBA030456-5-01,-9.873548100999926,-41.09785016899997
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29055,Rio do Ouro,AEG 13,635670.93,6851722.2035,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,368,SC,EOLCVSC029055-6-01,-28.454001106999954,-49.61436711399995
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30300,Morro dos Ventos VI,AG_11_MV6,180936.98,9408465.82,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos VI S.A,,369,RN,EOLCVRN030300-3-01,-5.344880848999935,-35.878577948999975
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,31338,Damascena,Damascena 01,230495.0,8688251.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Damascena Eólica S.A.,,370,BA,EOLCVBA031338-6-01,-11.855301388999976,-41.47370284899995
2.35,153.5,99.5,108.0,2022-10-24 15:37:27,30788,Modelo II,AEG7,177272.0,9399953.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Enel Green Power Modelo II Eólica S.A.,,371,RN,EOLCVRN030788-2-01,-5.42163611899997,-35.911980778999975
3.0,136.0,75.0,122.0,2022-10-24 15:37:27,31407,Folha de Serra,FDS - 04,760636.0,8390087.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Folha da Serra S.A.,,372,BA,EOLCVBA031407-2-01,-14.549777356999982,-42.58126747699998
2.1,153.7,120.0,110.0,2022-10-24 15:37:27,30925,Ventos de Horizonte,HO-03,645286.0,9489910.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Energia dos Ventos X S.A.,,373,CE,EOLCVCE030925-7-01,-4.613635623999926,-37.690248768999936
3.0,130.0,75.0,110.0,2022-10-24 15:37:27,31424,Vaqueta,VAQ_08,763541.0,8420952.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Vaqueta S.A.,,374,BA,EOLCVBA031424-2-01,-14.27068103199997,-42.55736489499998
2.1,147.5,96.2,95.0,2022-10-24 15:37:27,30372,Icaraí I,AEG-03,433436.32108644,9657907.35772756,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Geradora Eólica Icaraí I S.A.,,375,CE,EOLCVCE030372-0-01,-3.09481926899997,-39.59904791099996
4.2,200.0,125.0,150.0,2023-07-10 17:40:46,37294,Jerusalém I,JER-I-01,820728.0,9379055.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Jerusalém I S.A.,,376,RN,EOLCVRN037294-3-01,-5.610533140999962,-36.10513381199996
3.0,182.5,120.0,125.0,2022-10-24 15:37:27,33619,Aura Lagoa do Barro 3,ALB-3-07,218609.0,9045384.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Lagoa do Barro III Energias Renováveis S.A.,,377,PI,EOLCVPI033619-0-01,-8.627533433999929,-41.556723310999985
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28706,Paracuru,AEG 10,504255.0,9619548.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Paracuru Geração e Comercialização de Energia S.A.,,378,CE,EOLCVCE028706-7-01,-3.44201441499996,-38.96169288799996
1.6,120.0,80.0,82.0,2022-10-24 15:37:27,30503,Eurus I,AG_03_EU1,182694.971666,9406475.95879,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Eólica S.A.,,379,RN,EOLCVRN030503-0-01,-5.362925165999968,-35.86279953099995
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28174,Beberibe,WEC - 24,602926.3231,9535599.6394,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Beberibe S.A.,,380,CE,EOLCVCE028174-3-01,-4.201316799999972,-38.072936184999946
4.2,200.0,125.0,150.0,2022-05-03 16:44:45,35158,Afonso Bezerra I,AFB_I-4,776919.0,9409337.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Afonso Bezerra I Geração de Energia SPE S.A.,,381,RN,EOLCVRN035158-0-01,-5.338673403999962,-36.50141283599993
4.2,195.0,120.0,150.0,2022-10-24 15:37:27,38143,Vila Sergipe II,VSE-II-8,714909.3209,9427047.2903,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Vila Sergipe 2 Empreendimentos e Participações S.A.,,382,RN,EOLCVRN038143-8-01,-5.180570018999958,-37.06116193899993
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30739,Caititu,CAI-082,754168.0,8399080.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Caititu S.A.,,383,BA,EOLCVBA030739-4-01,-14.469147773999964,-42.64211503599995
1.79,130.0,80.0,100.0,2022-10-24 15:37:27,31600,Verace 27,AGV27-05,284399.0,6273713.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Hermenegildo I S.A.,,384,RS,EOLCVRS031600-8-01,-33.65461914499997,-53.32504553899997
2.3,149.0,108.0,82.0,2022-10-24 15:37:27,30381,Sangradouro 2,SG2-01,568975.16,6690683.149,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos da Lagoa Energia S.A.,,385,RS,EOLCVRS030381-0-01,-29.912614263999956,-50.28547837299993
1.5,100.0,65.0,70.0,2022-10-24 15:37:27,28441,Volta do Rio,2,393395.15164071,9683849.25036116,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Central Eólica Volta do Rio S.A.,,386,CE,EOLCVCE028441-6-01,-2.859888342999966,-39.95917266899994
1.8,130.0,80.0,100.0,2022-10-24 15:37:27,30501,Cabeço Preto IV,AEG10,171819.0,9397026.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Gestamp Eólica Moxotó S.A,,387,RN,EOLCVRN030501-4-01,-5.447833183999933,-35.961264881999966
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30508,Asa Branca VIII,AB-VIII_14,168910.0,9413224.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Asa Branca VIII Energias Renováveis Ltda,,388,RN,EOLCVRN030508-1-01,-5.301376154999957,-35.98677946899994
1.65,111.0,70.0,82.0,2023-07-10 16:26:41,29019,Santa Maria,STM-01,214119.0,9082650.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Eólica Gravatá - Geradora de Energia S.A.,,389,PE,EOLCVPE029019-0-01,-8.290523836999967,-35.595234964999975
3.0,182.5,120.0,125.0,2022-10-24 15:37:27,31814,Itarema IX,ITA-IX-04,399733.0,9673236.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Itarema IX S.A.,,390,CE,EOLCVCE031814-0-01,-2.9631953729999623,-39.903728798999964
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30615,Serra de Santana III,2,775255.0,9333240.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eólica Seridó S.A.,,391,RN,EOLCVRN030615-0-01,-6.0264881829999695,-36.513466722999965
2.35,130.0,80.0,100.0,2022-10-24 15:37:27,30805,Pau Ferro,UG3,596094.0,8997291.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Pau Ferro Eólica S.A.,,392,PE,EOLCVPE030805-6-01,-9.070019945999945,-38.12559823999993
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30417,Rei dos Ventos 3,RDV 60,815049.9813,9433010.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Rei dos Ventos 3 Geradora de Energia S.A.,,393,RN,EOLCVRN030417-4-01,-5.123284165999962,-36.15859902699998
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29062,Bom Jardim,UG 11,640393.767,6852592.7305,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Bom Jardim Energia Eólica S.A.,,394,SC,EOLCVSC029062-9-01,-28.445645871999943,-49.566250053999966
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30469,REB Cassino I,10,384844.0,6433037.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Vento Energias Renováveis S.A,,395,RS,EOLCVRS030469-7-01,-32.23340930499995,-52.22222433699994
0.9,99.0,77.0,44.0,2022-10-24 15:37:27,28731,Pedra do Sal,WEC-16,199723.034,9686311.347,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Pedra do Sal S.A.,,396,PI,EOLCVPI028731-8-01,-2.834838177999927,-41.70078522999995
0.8,99.6,75.6,48.0,2022-10-24 15:37:27,29087,Coelhos III,58,280858.0,9271337.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Vale dos Ventos Geradora Eólica S.A,,397,PB,EOLCVPB029087-4-01,-6.588623183999971,-34.982332079999935
2.0,149.38,108.0,82.0,2022-10-24 15:37:27,30348,Cerro Chato I,AEG 8,620569.0014,6588994.4521,Versão Válida,SIRGAS2000,Sim,UTM 21 S (MER -57),Eletrosul Centrais Elétricas S.A.,,398,RS,EOLCVRS030348-8-01,-30.82617539499995,-55.73935136899996
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,31611,Bons Ventos Cacimbas 7,8,273431.0,9570901.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Geradora Eólica Bons Ventos da Serra 2 S.A.,,399,CE,EOLCVCE031611-3-01,-3.879663482999945,-41.04033360899996
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29070,Cruz Alta,AEG 10,427192.0232,7053451.7906,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Cruz Alta Energia Eólica S.A.,,400,SC,EOLCVSC029070-0-01,-26.637985379999975,-51.731499189999965
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30609,Serra de Santana II,12,768727.0,9325649.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eólica Lagoa Nova S.A.,,401,RN,EOLCVRN030609-6-01,-6.0953624159999436,-36.57209464999994
1.65,111.0,70.0,82.0,2022-10-24 15:37:27,28481,Pirauá,PIR-01,224623.0,9171156.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Eólica Pirauá Geradora de Energia S.A.,,402,PE,EOLCVPE028481-5-01,-7.491308357999969,-35.49513887799998
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,32354,Esperança do Nordeste,ES02,172270.0,9438045.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Usina de Energia Eólica Esperança do Nordeste S.A.,,403,RN,EOLCVRN032354-3-01,-5.077277577999951,-35.95545150899994
2.1,153.7,120.0,110.0,2022-10-24 15:37:27,30924,Santa Catarina,SC-09,645574.0,9490911.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Energia dos Ventos III S.A.,,404,CE,EOLCVCE030924-9-01,-4.604577445999951,-37.687669521999965
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.26,234873.0,9410746.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,405,RN,EOLCVRN028424-6-01,-5.326361543999951,-35.39220503799993
1.68,122.0,80.0,82.5,2022-10-24 15:37:27,30776,Pilões,PIL-01,756859.693964,8445567.88305,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Pilões S.A.,,406,BA,EOLCVBA030776-9-01,-14.048926954999956,-42.62156907899998
2.0,175.0,120.0,110.0,2022-10-24 15:37:27,30536,Dreen São Bento do Norte,7,170267.0,9441665.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),GE  São Bento do Norte S.A,,407,RN,EOLCVRN030536-7-01,-5.044490308999968,-35.97334861099995
1.5,123.5,85.0,77.0,2022-10-24 15:37:27,30279,Buriti,17,390768.0,9682369.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Nova Eólica Buriti S.A,,408,CE,EOLCVCE030279-1-01,-2.873617521999961,-39.98317842199998
2.1,143.7,96.2,95.0,2022-10-24 15:37:27,30295,Colônia,AEG-05,513367.0,9609348.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Geradora Eólica Colônia S.A.,,409,CE,EOLCVCE030295-3-01,-3.534298379999939,-38.879646858999934
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30507,Asa Branca V,AB-V05,831012.37184185,9404158.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Asa Branca V Energias Renováveis S.A.,,410,RN,EOLCVRN030507-3-01,-5.383149944999957,-36.013523917999976
2.1,137.5,90.0,95.0,2022-10-24 15:37:27,30331,Faísa II,11,472071.0,9630738.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Faísa II Geração e Comercialização de Energia Ltda.,,411,CE,EOLCVCE030331-3-01,-3.340758851999965,-39.251414463999936
2.3,139.0,98.0,82.0,2022-10-24 15:37:27,28712,Elebrás Cidreira 1,30,579289.39,6671183.71,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Elebrás Projetos S.A,,412,RS,EOLCVRS028712-1-01,-30.082265880999955,-50.195462255999985
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29052,Aquibatã,AEG 15,429766.9613,7055417.256,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Aquibatã Energia Eólica S.A.,,413,SC,EOLCVSC029052-1-01,-26.62037113599996,-51.70552149599996
2.0,139.0,98.0,82.0,2022-10-24 15:37:27,30378,Santa Clara V,SC-V-08,175402.13,9416612.17,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Santa Clara V Energias Renováveis Ltda.,,414,RN,EOLCVRN030378-0-01,-5.271045219999962,-35.92812196699998
2.308,130.5,80.0,101.0,2022-10-24 15:37:27,30663,Guajirú,UG5,475774.86,9638642.85,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Guajirú S.A.,,415,CE,EOLCVCE030663-0-01,-3.2692521229999443,-39.21805722299996
1.5,141.45,100.0,82.9,2022-10-24 15:37:27,30296,Barra dos Coqueiros,WT 19,727056.0,8805432.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Energen Energias Renováveis S.A.,,416,SE,EOLCVSE030296-1-01,-10.799378611999941,-36.923384658999964
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30321,Igaporã,IGA_7,753221.0,8466393.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Igaporã Ltda.,,417,BA,EOLCVBA030321-6-01,-13.861511340999982,-42.65754820899997
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30310,Morro dos Ventos III,AG_15_MV3,181913.09,9404558.09,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos III S.A,,418,RN,EOLCVRN030310-0-01,-5.3802287869999645,-35.86994403299997
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30299,Dunas de Paracuru,5,501238.0,9621425.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Ventos Brasil Geração e Comercialização de Energia Elétrica S.A.,,419,CE,EOLCVCE030299-6-01,-3.4250457789999587,-38.98885463199997
2.0,149.38,108.0,82.0,2022-10-24 15:37:27,30350,Cerro Chato III,AEG 5,625846.7435,6591080.6355,Versão Válida,SIRGAS2000,Sim,UTM 21 S (MER -57),Eletrosul Centrais Elétricas S.A.,,420,RS,EOLCVRS030350-0-01,-30.806809080999983,-55.684456171999955
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30508,Asa Branca VIII,AB-VIII_16,168860.0,9412791.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Asa Branca VIII Energias Renováveis Ltda,,421,RN,EOLCVRN030508-1-01,-5.305285769999955,-35.987248929999964
0.9,99.0,77.0,44.0,2022-10-24 15:37:27,28731,Pedra do Sal,WEC-19,199913.614,9685724.314,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Pedra do Sal S.A.,,422,PI,EOLCVPI028731-8-01,-2.840147186999957,-41.699084685999935
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30615,Serra de Santana III,15,777673.0,9327526.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eólica Seridó S.A.,,423,RN,EOLCVRN030615-0-01,-6.0780288339999515,-36.491399426999976
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30416,Rei dos Ventos 1,RDV 28,812900.0,9434950.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Eolo Geradora de Energia S.A.,,424,RN,EOLCVRN030416-6-01,-5.105841009999949,-36.17805033099995
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.47,235482.0,9410111.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,425,RN,EOLCVRN028424-6-01,-5.3321223959999315,-35.38673551099998
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30121,Aratuá I,AG02,796428.0,9435991.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Brasventos Aratuá 1 Geradora de Energia S.A.,,426,RN,EOLCVRN030121-3-01,-5.097069615999942,-36.32653280899996
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,33643,São Bento do Norte III,SBN III 01,163254.0,9438176.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Geradora Eólica São Bento do Norte III S.A.,,427,RN,EOLCVRN033643-2-01,-5.074271783999961,-36.03072132099993
3.0,125.0,80.0,90.0,2022-10-24 15:37:27,30608,Pedra do Reino III,PR3-03,293725.0,8949131.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eolicatec Sobradinho S.A.,,428,BA,EOLCVBA030608-8-01,-9.501618562999965,-40.87903455399993
2.35,153.5,99.5,108.0,2022-10-24 15:37:27,30787,Modelo I,MODI 10,179598.0,9400886.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Enel Green Power Modelo I Eólica S.A.,,429,RN,EOLCVRN030787-4-01,-5.413307183999962,-35.890971287999946
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,35197,Garrote,GAR-07,686828.0,9475122.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Garrote S.A.,,430,CE,EOLCVCE035197-0-01,-4.74657052699996,-37.31552560899996
2.0,149.38,108.38,82.0,2022-10-24 15:37:27,30284,Mangue Seco 2,MS2-06,796802.0,9428200.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Mangue Seco 2 – Geradora e Comercializadora de Energia Elétrica S.A.,,431,RN,EOLCVRN030284-8-01,-5.167442361999974,-36.32287823699994
1.7,131.5,80.0,103.0,2022-10-24 15:37:27,31342,Caetité B,CAB-12,772407.0,8435453.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Eólica Caetité B S.A.,,432,BA,EOLCVBA031342-4-01,-14.13883689599993,-42.47669835999994
1.615,124.0,80.0,88.0,2022-10-24 15:37:27,28652,Lagoa do Mato,AEG1,651032.3224,9492389.364,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Rosa dos Ventos Geração e Comercialização de Energia S.A.,,433,CE,EOLCVCE028652-4-01,-4.591114396999956,-37.63849806299993
1.6,120.0,80.0,82.0,2022-10-24 15:37:27,30302,Morro dos Ventos IX,AG_04_MV9,176282.173,9412637.717,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos IX S.A,,434,RN,EOLCVRN030302-0-01,-5.306990571999961,-35.92035877799998
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30508,Asa Branca VIII,AB-VIII_13,168956.0,9413465.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Asa Branca VIII Energias Renováveis Ltda,,435,RN,EOLCVRN030508-1-01,-5.299200922999944,-35.98635441399995
1.65,111.0,70.0,82.0,2022-10-24 15:37:27,28444,Alegria I,AEG I-07,791082.0,9435777.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,436,RN,EOLCVRN028444-0-01,-5.09954984999996,-36.37527557799996
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30552,Calango 5,CAL5-4,777458.999,9332468.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Calango 5 Energia Renovável S.A.,,437,RN,EOLCVRN030552-9-01,-6.033374032999973,-36.493537586999935
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30469,REB Cassino I,7,386115.0,6433862.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Vento Energias Renováveis S.A,,438,RS,EOLCVRS030469-7-01,-32.226097971999934,-52.208638485999984
2.0,149.38,108.38,82.0,2022-10-24 15:37:27,30284,Mangue Seco 2,MS2-08,796857.0,9428753.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Mangue Seco 2 – Geradora e Comercializadora de Energia Elétrica S.A.,,439,RN,EOLCVRN030284-8-01,-5.162443026999938,-36.322403494999946
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30695,Ribeirão,R-04,425449.0,9657346.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Ribeirão Ltda,,440,CE,EOLCVCE030695-9-01,-3.0998543139999697,-39.67093083399993
2.35,130.0,80.0,100.0,2022-10-24 15:37:27,30801,Joana,AEG9,757746.0,8461787.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Enel Green Power Joana Eólica S.A.,,441,BA,EOLCVBA030801-3-01,-13.90232046999995,-42.61487707599997
2.308,130.5,80.0,101.0,2022-10-24 15:37:27,30670,Fleixeiras I,UG4,459273.0,9646557.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Fleixeiras I S.A.,,442,CE,EOLCVCE030670-3-01,-3.1976106319999644,-39.366567670999984
3.0,178.0,120.0,116.0,2022-10-24 15:37:27,30898,Terral,AEG-01,717950.9,9450963.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Usina de Energia Eólica Terral S.A.,,443,RN,EOLCVRN030898-6-01,-4.96425761699993,-37.034387143999936
1.68,121.25,80.0,82.5,2022-10-24 15:37:27,30779,Ametista,AEG-14,748954.0,8431521.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Ametista S.A.,,444,BA,EOLCVBA030779-3-01,-14.176543256999935,-42.693453544999954
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30568,União dos Ventos 7,UV7-02,194542.124,9436353.064,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Campina Potiguar Geradora Eólica S.A,,445,RN,EOLCVRN030568-5-01,-5.093436819999965,-35.754820450999944
